FID,profile_id,file_id,sattag_program,device_id,device_wmo_ref,tag_type,common_name,release_site,state_country,age_class,sex,timestamp,min_pressure,max_pressure,nb_measurements,geom,colour,size
aatams_sattag_dm_profile_map.5679967,5679967,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-28T10:30:00,4,13,11,"LINESTRING (124.079966737438 -33.4173503184713, 124.079053270662 -33.3811186839013)",#53902C,39833600
aatams_sattag_dm_profile_map.5679876,5679876,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-13T06:04:00,,,8,"LINESTRING (123.966637066936 -33.6066266397578, 124.013725848083 -33.4696605825959)",#53902C,39833600
aatams_sattag_dm_profile_map.5679887,5679887,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-14T07:38:00,,,7,"LINESTRING (124.143031866464 -33.1784522003035, 124.228431192663 -33.124)",#53902C,39833600
aatams_sattag_dm_profile_map.5679918,5679918,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-19T04:28:00,4,12,9,"LINESTRING (124.099990168259 -33.3679693170561, 124.124627906955 -33.3463772609647)",#53902C,39833600
aatams_sattag_dm_profile_map.5679760,5679760,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-23T00:04:00,4,6,3,"LINESTRING (123.989653884965 -33.6283895055499, 123.990945509588 -33.6311342078736)",#53902C,39833600
aatams_sattag_dm_profile_map.5679676,5679676,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-08T12:34:00,4,5,2,"LINESTRING (124.024584039463 -33.5832799528161, 124.018663198541 -33.5903592191355)",#53902C,39833600
aatams_sattag_dm_profile_map.5679661,5679661,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-07T00:04:00,4,17,15,"LINESTRING (124.185609265577 -33.2579768360567, 124.185781648411 -33.2575458789729)",#53902C,39833600
aatams_sattag_dm_profile_map.5679976,5679976,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-29T05:00:00,4,11,8,"LINESTRING (124.157359000503 -33.1480305966324, 124.194564507904 -33.1584742478327)",#53902C,39833600
aatams_sattag_dm_profile_map.5679793,5679793,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-31T07:02:00,4,8,5,"LINESTRING (123.951710769231 -33.627, 123.951218461537 -33.627)",#53902C,39833600
aatams_sattag_dm_profile_map.5679730,5679730,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-18T18:02:00,,,9,"LINESTRING (124.168459609698 -33.1051264340627, 124.167203548196 -33.1051051448847)",#53902C,39833600
aatams_sattag_dm_profile_map.5679652,5679652,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-06T10:36:00,4,8,5,"LINESTRING (124.024196531789 -33.537430520237, 124.030959537572 -33.5247160693642)",#53902C,39833600
aatams_sattag_dm_profile_map.5679655,5679655,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-06T12:00:00,4,9,6,"LINESTRING (124.046046242775 -33.4963530635838, 124.048127167629 -33.4924409248574)",#53902C,39833600
aatams_sattag_dm_profile_map.5679754,5679754,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-22T09:34:00,4,10,8,"LINESTRING (124.164483938365 -33.2510161922173, 124.137758616843 -33.2843015058561)",#53902C,39833600
aatams_sattag_dm_profile_map.5679769,5679769,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-26T15:20:00,,,10,"LINESTRING (124.000393818544 -33.4069257228327, 124.176272403138 -33.2761994295222)",#53902C,39833600
aatams_sattag_dm_profile_map.5679607,5679607,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-11-27T21:04:00,4,21,19,"LINESTRING (124.223474720945 -33.1810508864081, 124.221426132636 -33.180499343402)",#53902C,39833600
aatams_sattag_dm_profile_map.5679844,5679844,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-06T18:08:00,,,10,"LINESTRING (124.002423161252 -33.3692884193741, 124.001992625075 -33.3695036874625)",#53902C,39833600
aatams_sattag_dm_profile_map.5679944,5679944,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-23T18:10:00,4,11,8,"LINESTRING (124.114712018515 -33.3441868077368, 124.117409985122 -33.3418856009258)",#53902C,39833600
aatams_sattag_dm_profile_map.5679884,5679884,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-14T05:40:00,4,5,2,"LINESTRING (124.090986306221 -33.2141095502295, 124.137320855589 -33.1783622994563)",#53902C,39833600
aatams_sattag_dm_profile_map.5679983,5679983,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-29T18:06:00,4,13,10,"LINESTRING (124.087675171737 -33.4503172227674, 124.083435721295 -33.4537323356232)",#53902C,39833600
aatams_sattag_dm_profile_map.5679845,5679845,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-06T18:14:00,4,14,11,"LINESTRING (124.001992625075 -33.3695036874625, 124.17161928934 -33.2936192893401)",#53902C,39833600
aatams_sattag_dm_profile_map.5679781,5679781,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-27T18:02:00,4,16,13,"LINESTRING (124.23637246425 -33.1082653807782, 124.237090788161 -33.1117771865629)",#53902C,39833600
aatams_sattag_dm_profile_map.5679968,5679968,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-28T12:04:00,4,13,11,"LINESTRING (124.079053270662 -33.3811186839013, 124.084672982444 -33.3772238596549)",#53902C,39833600
aatams_sattag_dm_profile_map.5679752,5679752,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-22T08:56:00,4,9,6,"LINESTRING (124.145429354925 -33.2331525202421, 124.148437973359 -33.2359731000242)",#53902C,39833600
aatams_sattag_dm_profile_map.5679935,5679935,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-22T21:52:00,,,7,"LINESTRING (123.993500312171 -33.6007055150924, 123.998595005213 -33.5947117585729)",#53902C,39833600
aatams_sattag_dm_profile_map.5679784,5679784,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-28T00:00:00,,,7,"LINESTRING (124.227081129808 -33.0709026442308, 124.226359975962 -33.0717680288462)",#53902C,39833600
aatams_sattag_dm_profile_map.5679640,5679640,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-02T23:04:00,4,14,11,"LINESTRING (124.170039175257 -33.1534101218386, 124.17664232831 -33.1455596119484)",#53902C,39833600
aatams_sattag_dm_profile_map.5679771,5679771,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-26T21:54:00,,,15,"LINESTRING (124.18517185643 -33.2726624673164, 124.191846446403 -33.2700097456602)",#53902C,39833600
aatams_sattag_dm_profile_map.5679958,5679958,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-27T17:50:00,4,12,9,"LINESTRING (124.003497282373 -33.6334378397033, 124.00515373997 -33.6332307825038)",#53902C,39833600
aatams_sattag_dm_profile_map.5679718,5679718,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-17T02:12:00,,,12,"LINESTRING (124.187571870399 -33.1598623711296, 124.188155081001 -33.1581922680412)",#53902C,39833600
aatams_sattag_dm_profile_map.5679750,5679750,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-21T18:06:00,4,8,5,"LINESTRING (124.143369999999 -33.1853150000004, 124.14257 -33.185715)",#53902C,39833600
aatams_sattag_dm_profile_map.5679785,5679785,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-28T00:04:00,4,10,7,"LINESTRING (124.226359975962 -33.0717680288462, 124.225638822113 -33.072633413465)",#53902C,39833600
aatams_sattag_dm_profile_map.5679956,5679956,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-25T00:08:00,4,9,6,"LINESTRING (124.083247937688 -33.4199111383982, 124.001840824778 -33.6336448969028)",#53902C,39833600
aatams_sattag_dm_profile_map.5679942,5679942,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-23T16:48:00,4,15,12,"LINESTRING (124.093062986905 -33.3702204541687, 124.112014051905 -33.3464880145513)",#53902C,39833600
aatams_sattag_dm_profile_map.5679889,5679889,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-14T14:24:00,,,10,"LINESTRING (124.230952864055 -33.1065654752614, 124.232020446385 -33.1044864991457)",#53902C,39833600
aatams_sattag_dm_profile_map.5679906,5679906,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-17T19:40:00,4,11,8,"LINESTRING (124.040133171917 -33.5652421307464, 124.067839847804 -33.5337997232791)",#53902C,39833600
aatams_sattag_dm_profile_map.5679684,5679684,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-12T00:06:00,4,12,9,"LINESTRING (124.156935879945 -33.2982992269213, 124.15721120108 -33.2967327935223)",#53902C,39833600
aatams_sattag_dm_profile_map.5679782,5679782,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-27T18:10:00,4,19,17,"LINESTRING (124.237090788161 -33.1117771865629, 124.237809112072 -33.1152889923512)",#53902C,39833600
aatams_sattag_dm_profile_map.5679907,5679907,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-17T20:10:00,4,14,11,"LINESTRING (124.067839847804 -33.5337997232791, 124.098127191011 -33.4303186516854)",#53902C,39833600
aatams_sattag_dm_profile_map.5679627,5679627,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-01T18:08:00,4,18,15,"LINESTRING (124.193674351584 -33.1801815561972, 124.194206384392 -33.1789046774589)",#53902C,39833600
aatams_sattag_dm_profile_map.5679613,5679613,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-11-28T06:08:00,4,7,4,"LINESTRING (124.174472528594 -33.0887637357029, 124.175036254087 -33.0884818729564)",#53902C,39833600
aatams_sattag_dm_profile_map.5679970,5679970,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-28T12:20:00,4,17,14,"LINESTRING (124.092588771926 -33.3733501754405, 124.154920298072 -33.2893212376478)",#53902C,39833600
aatams_sattag_dm_profile_map.5679701,5679701,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-13T06:12:00,,,9,"LINESTRING (124.218722267872 -33.0353129279649, 124.170440819702 -33.1554307112663)",#53902C,39833600
aatams_sattag_dm_profile_map.5679695,5679695,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-12T19:56:00,4,16,13,"LINESTRING (124.284774088914 -33.018548177829, 124.310184397163 -33.0022205918317)",#53902C,39833600
aatams_sattag_dm_profile_map.5679961,5679961,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-27T19:02:00,4,15,12,"LINESTRING (124.019080939948 -33.6082628372498, 124.020396866841 -33.6055683202785)",#53902C,39833600
aatams_sattag_dm_profile_map.5679728,5679728,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-18T14:18:00,4,14,11,"LINESTRING (124.21535257244 -33.1059212300414, 124.208653577765 -33.1058076877587)",#53902C,39833600
aatams_sattag_dm_profile_map.5679783,5679783,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-27T18:18:00,4,18,15,"LINESTRING (124.237809112072 -33.1152889923512, 124.227081129808 -33.0709026442308)",#53902C,39833600
aatams_sattag_dm_profile_map.5679811,5679811,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-01T22:44:00,4,17,15,"LINESTRING (124.238227058208 -33.0777060828446, 124.23766072365 -33.0817648138437)",#53902C,39833600
aatams_sattag_dm_profile_map.5679766,5679766,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-26T00:02:00,4,6,4,"LINESTRING (124.100348721023 -33.5027210231815, 124.00010667996 -33.4104431704885)",#53902C,39833600
aatams_sattag_dm_profile_map.5679688,5679688,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-12T06:10:00,4,12,9,"LINESTRING (124.175625020906 -33.1538750627195, 124.175063054022 -33.1521891620672)",#53902C,39833600
aatams_sattag_dm_profile_map.5679629,5679629,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-01T19:08:00,4,21,18,"LINESTRING (124.193527173913 -33.1718315217391, 124.243102990031 -33.1404019933539)",#53902C,39833600
aatams_sattag_dm_profile_map.5679740,5679740,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-20T18:08:00,,,9,"LINESTRING (124.07735206696 -33.4568356679229, 124.081011103517 -33.4515469764299)",#53902C,39833600
aatams_sattag_dm_profile_map.5679734,5679734,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-19T00:08:00,4,7,4,"LINESTRING (123.989520132916 -33.5364396012523, 123.989074472244 -33.5377765832682)",#53902C,39833600
aatams_sattag_dm_profile_map.5679696,5679696,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-13T00:00:00,4,12,10,"LINESTRING (124.310184397163 -33.0022205918317, 124.312737588652 -33.0033651259477)",#53902C,39833600
aatams_sattag_dm_profile_map.5679883,5679883,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-14T05:36:00,4,6,3,"LINESTRING (124.090957974265 -33.2143362058787, 124.090986306221 -33.2141095502295)",#53902C,39833600
aatams_sattag_dm_profile_map.5679685,5679685,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-12T00:12:00,4,13,10,"LINESTRING (124.15721120108 -33.2967327935223, 124.162135131339 -33.269469307487)",#53902C,39833600
aatams_sattag_dm_profile_map.5679626,5679626,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-01T17:34:00,4,19,16,"LINESTRING (124.189152072711 -33.1910350254932, 124.193674351584 -33.1801815561972)",#53902C,39833600
aatams_sattag_dm_profile_map.5679693,5679693,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-12T19:44:00,4,12,9,"LINESTRING (124.284224575463 -33.0174491509269, 124.284499332189 -33.0179986643785)",#53902C,39833600
aatams_sattag_dm_profile_map.5679743,5679743,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-21T01:24:00,,,11,"LINESTRING (124.165385825179 -33.2464373945273, 124.169152278097 -33.2330725615912)",#53902C,39833600
aatams_sattag_dm_profile_map.5679830,5679830,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-05T07:18:00,4,14,11,"LINESTRING (124.056607293124 -33.527741935488, 124.105346427362 -33.4139773112089)",#53902C,39833600
aatams_sattag_dm_profile_map.5679633,5679633,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-02T06:06:00,4,18,15,"LINESTRING (124.247628655989 -33.1183713440114, 124.247043697772 -33.1189563022284)",#53902C,39833600
aatams_sattag_dm_profile_map.5679625,5679625,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-01T17:26:00,4,20,17,"LINESTRING (124.188088007096 -33.1935887829699, 124.189152072711 -33.1910350254932)",#53902C,39833600
aatams_sattag_dm_profile_map.5679816,5679816,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-02T00:12:00,4,16,13,"LINESTRING (124.247323157884 -33.1202810526406, 124.242040271967 -33.1427440725244)",#53902C,39833600
aatams_sattag_dm_profile_map.5679788,5679788,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-28T06:08:00,4,12,9,"LINESTRING (124.133733527553 -33.2762934818146, 124.132694538227 -33.2786393759529)",#53902C,39833600
aatams_sattag_dm_profile_map.5679714,5679714,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-16T18:02:00,4,10,7,"LINESTRING (124.144349970979 -33.3039251305937, 124.145185722577 -33.3001642484015)",#53902C,39833600
aatams_sattag_dm_profile_map.5679779,5679779,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-27T14:04:00,4,15,12,"LINESTRING (124.238626861679 -33.0867667885493, 124.237856327477 -33.086285204673)",#53902C,39833600
aatams_sattag_dm_profile_map.5679683,5679683,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-11T18:16:00,,,17,"LINESTRING (124.106524078521 -33.4840040954641, 124.156935879945 -33.2982992269213)",#53902C,39833600
aatams_sattag_dm_profile_map.5679616,5679616,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-11-28T16:50:00,4,6,3,"LINESTRING (123.919332372719 -33.5683221261607, 123.93999180701 -33.5901747837961)",#53902C,39833600
aatams_sattag_dm_profile_map.5679822,5679822,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-02T18:02:00,4,14,11,"LINESTRING (124.137600227144 -33.2957995457127, 124.137981828506 -33.2950363429872)",#53902C,39833600
aatams_sattag_dm_profile_map.5679859,5679859,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-10T00:06:00,4,10,7,"LINESTRING (123.976768405152 -33.5842423278741, 123.976925822865 -33.5820384798914)",#53902C,39833600
aatams_sattag_dm_profile_map.5679938,5679938,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-23T00:00:00,4,9,15,"LINESTRING (124.066956521739 -33.482847826087, 124.067416879795 -33.481812020461)",#53902C,39833600
aatams_sattag_dm_profile_map.5679658,5679658,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-06T19:52:00,4,15,13,"LINESTRING (124.151791827813 -33.3323627038823, 124.184807594935 -33.2617308016884)",#53902C,39833600
aatams_sattag_dm_profile_map.5679948,5679948,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-24T06:04:00,4,17,15,"LINESTRING (124.192540673928 -33.1731463580667, 124.191151974132 -33.1721660993873)",#53902C,39833600
aatams_sattag_dm_profile_map.5679858,5679858,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-10T00:00:00,4,10,7,"LINESTRING (123.976610987438 -33.5864461758626, 123.976768405152 -33.5842423278741)",#53902C,39833600
aatams_sattag_dm_profile_map.5679949,5679949,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-24T06:12:00,4,19,19,"LINESTRING (124.191151974132 -33.1721660993873, 124.189763274334 -33.1711858407065)",#53902C,39833600
aatams_sattag_dm_profile_map.5679686,5679686,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-12T01:30:00,,,15,"LINESTRING (124.162135131339 -33.269469307487, 124.176046496069 -33.1551394882079)",#53902C,39833600
aatams_sattag_dm_profile_map.5679857,5679857,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-09T22:10:00,4,9,6,"LINESTRING (123.973724996025 -33.6268500556542, 123.976610987438 -33.5864461758626)",#53902C,39833600
aatams_sattag_dm_profile_map.5679763,5679763,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-25T18:04:00,4,9,6,"LINESTRING (124.015045471698 -33.6058868396226, 124.01660773585 -33.6042396698102)",#53902C,39833600
aatams_sattag_dm_profile_map.5679839,5679839,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-06T00:14:00,,,6,"LINESTRING (124.145356191096 -33.1677003574918, 123.993923844732 -33.375094762785)",#53902C,39833600
aatams_sattag_dm_profile_map.5679962,5679962,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-27T19:08:00,,,14,"LINESTRING (124.020396866841 -33.6055683202785, 124.043621838621 -33.475161782414)",#53902C,39833600
aatams_sattag_dm_profile_map.5679937,5679937,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-22T22:42:00,,,11,"LINESTRING (124.035956087406 -33.5507575442287, 124.066956521739 -33.482847826087)",#53902C,39833600
aatams_sattag_dm_profile_map.5679988,5679988,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-30T00:12:00,4,7,4,POINT (123.9970237691 -33.6062733446523),#53902C,39833600
aatams_sattag_dm_profile_map.5679826,5679826,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-03T00:06:00,4,8,5,"LINESTRING (124.077601036269 -33.4036424870466, 124.061932642487 -33.4332383419689)",#53902C,39833600
aatams_sattag_dm_profile_map.5679681,5679681,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-11T18:02:00,,,18,"LINESTRING (124.104388786893 -33.4934942804769, 124.105608953537 -33.4880713176132)",#53902C,39833600
aatams_sattag_dm_profile_map.5679812,5679812,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-01T22:50:00,4,17,14,"LINESTRING (124.23766072365 -33.0817648138437, 124.239385333956 -33.1166165343298)",#53902C,39833600
aatams_sattag_dm_profile_map.5679611,5679611,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-11-28T00:18:00,4,18,15,"LINESTRING (124.132891891892 -33.1537528957529, 124.173626940359 -33.0891865298203)",#53902C,39833600
aatams_sattag_dm_profile_map.5679780,5679780,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-27T14:22:00,,,11,"LINESTRING (124.237856327477 -33.086285204673, 124.23637246425 -33.1082653807782)",#53902C,39833600
aatams_sattag_dm_profile_map.5679924,5679924,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-19T18:00:00,4,7,5,"LINESTRING (124.151678710938 -33.1781162109375, 124.149842773438 -33.1787802734372)",#53902C,39833600
aatams_sattag_dm_profile_map.5679854,5679854,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2014-01-07T12:16:00,4,7,4,"LINESTRING (124.068560381951 -33.5109445796667, 123.973095325171 -33.6356654476113)",#53902C,39833600
aatams_sattag_dm_profile_map.5679736,5679736,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-20T15:50:00,4,10,7,"LINESTRING (123.993194226177 -33.5784755722478, 123.996853262726 -33.5731868807653)",#53902C,39833600
aatams_sattag_dm_profile_map.5679669,5679669,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-07T18:02:00,4,8,5,"LINESTRING (124.159080409355 -33.1573266731568, 124.15943128655 -33.1592370045484)",#53902C,39833600
aatams_sattag_dm_profile_map.5679795,5679795,23,ct106,ct106-705-13,Q9900637,SMRU CTD tag,Australian Sea Lion,Six Mile Island,Western Australia,adult,male,2013-12-31T10:22:00,4,8,5,"LINESTRING (123.973824745676 -33.5537999338383, 124.084565648217 -33.4120264244485)",#53902C,39833600
